"Dados_demograficos:DATE2","Dados_demograficos:codigo_paciente","Dados_demograficos:coordenadas_IDS:Latitude","Dados_demograficos:coordenadas_IDS:Longitude","WHOTA:coordenadas_IDS:Altitude","WHOTA:coordenadas_IDS:Accuracy","WHOTA:provincia_colheita","WHOTA:dist_colheita","WHOTA:LO_COLHEITA","WHOTA:ptdcol","WHOTA:tipmast","WHOTA:teccol","WHOTA:tembie","WHOTA:temag","WHOTA:humreab","WHOTA:ph","WHOTA:Turbidez","WHOTA:condelec","WHOTA:conamon","WHOTA:conortf","WHOTA:oxigenio","WHOTA:descfras","WHOTA:consdtr","WHOTA:nota12","WHOTA:SARS_COV_2","WHOTA:Influenza","WHOTA:Poliovirus","WHOTA:Colera","WHOTA:Febre_tifoide","WHOTA:Outros","WHOTA:Outros_other","WHOTA:TEC_RES_COLHEITA","WHOTA:Observacao","meta:instanceID"
"08/19/2025","IDSWT00028",-16.1559058,33.5904553,121.6999969482,4.75,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","31",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:07180d1b-b910-4fa9-9530-0bbde93dca9c"
"08/19/2025","IDSWT00029",-16.157884,33.5922279,119.4000015259,4.92,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","31",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:63075835-7cfd-477e-bd47-61bccef2c41d"
"08/19/2025","IDSWT00029",-16.1578448,33.5922725,119.4000015259,4.82,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","31",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:a03a96a1-9ec0-423a-b936-e009480c8480"
"08/19/2025","IDSWT00030",-16.1636716,33.5981696,125.1999969482,4.88,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","31",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:5e7823c4-e6ff-4ff2-8bab-d9652347d2e5"
"08/19/2025","IDSWT00030",-16.1637592,33.5982036,125.1999969482,4.9,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Grag_sample","31",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:510ddde7-2cd7-4a0d-8a62-f3e5442750b3"
"08/19/2025","IDSW100200",-25.9188058,32.5390375,22.8,4.716,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:21ad96fd-e7cb-4a27-9585-927e717bccd3"
"08/19/2025","IDSW100201",-25.9184348,32.5391889,25.1,4.933,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:732ad002-c66d-48f7-a783-04a79f2cc333"
"08/19/2025","IDSW100202",-25.9184929,32.5393282,25.6,4.8,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:6d8424d7-c84b-4844-86df-8982c22225bd"
"08/19/2025","IDSW100203",-25.9184283,32.5392855,25.5,4.9,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","","","","","INOCÊNCIO","","uuid:1eb578b4-1ca3-473e-ad94-006fb718203d"
"08/19/2025","IDSW100204",-25.91779,32.5383117,-14.0999994278,4.966,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:5c949bc4-d76a-4882-96c8-3594e4bcc905"
"08/19/2025","IDSW100205",-25.917725,32.5382376,-14.1999998093,5,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:3e1a1cb3-a561-44cb-977b-240adcbc1a27"
"08/19/2025","IDSW100206",-25.9178007,32.5382148,-14.1999998093,4.983,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","22",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:2e9260f3-ff23-4e85-9bba-8f4890681fa9"
"08/19/2025","IDSW100198",-25.9187409,32.5391208,30.6,5,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","24",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:39a8f425-8534-43c9-b6b7-0aacea6fa285"
"08/19/2025","IDSW100199",-25.9187781,32.5390271,22.8,4.783,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","24",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:42ebd0cf-8f09-404a-a7ec-45010bc351e2"
"08/05/2025","IDSW100182",-25.9184609,32.5389657,39,7.3,"Maputo Cidade","khampfumo","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","27,1",8,37,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","OSVALDO","","uuid:0cdc59a6-4f79-4518-bd85-41c1fb04b804"
"08/05/2025","IDSW100183",-25.9177804,32.5386099,39,6.75,"Maputo Cidade","khampfumo","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","28,4",8,37,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:6c082ea7-ccd3-4a69-8a9b-78c2d94fa11d"
"08/05/2025","IDSW100184",-25.9184279,32.5380225,-25.7,7.2,"Maputo Cidade","khampfumo","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","29.5",8,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:9f96d8cc-a81d-42a0-8ab0-b0eb6a9f7da0"
"08/05/2025","IDSW100185",-25.9182982,32.5385299,-33.7,4.916,"Maputo Cidade","khampfumo","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","29.3",8,27.8,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:cb5245a1-1caf-4a8e-b72c-fb584158d86d"
"08/05/2025","IDSW100186",-25.9183815,32.539339,39,8.883,"Maputo Cidade","khampfumo","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","26,7",8,37,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:2c9563ff-0f5a-4900-9af8-2182ba8bf302"
"08/05/2025","IDSW100187",-25.9177867,32.53836,37.3,4.8,"Maputo Cidade","khampfumo","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","28",8,27,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:3be274bc-91bc-48fa-a374-b8bf82a47d6c"
"08/05/2025","IDSW100188",-25.9183383,32.538503,-33.6,4.85,"Maputo Cidade","khampfumo","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","29",8,27.4,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Osvaldo","","uuid:e23f2d54-98c1-413d-9a48-7f6fb7bf2fc0"
"08/26/2025","IDSWT00031",-16.1636815,33.5982311,121.5999984741,4.95,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:7ffa4d54-8999-4512-8ec6-bc13de34332a"
"08/26/2025","IDSWT00031",-16.1637517,33.5981667,121.5999984741,4.833,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Grag_sample","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:6b8617d7-cbc6-4208-9763-c868fcef9f71"
"08/26/2025","IDSWT00032",-16.1579083,33.5923083,121.0999984741,2.957,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:0cdfb3e1-5a5f-404b-9f86-9d7873a59153"
"08/26/2025","IDSWT00032",-16.1578667,33.592275,121.0999984741,5,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:e800da0f-8262-46d7-8c33-8f5129ab5fdc"
"08/26/2025","IDSWT00033",-16.1560233,33.590335,148.3000030518,4.966,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","Camacho Monteiro","","uuid:2aacf780-ed15-4632-9c79-00ea7f09f711"
"08/26/2025","IDSWT00033",-16.155915,33.5903867,148.3000030518,4.583,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:1e02c36e-32ce-475d-99e0-9da0f7b45bfb"
"08/26/2025","IDSWT00034",-16.154465,33.5886833,123.3000030518,4.7,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Moore_swab","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:3965ddb5-eda7-491d-b463-2a642eb1c482"
"08/26/2025","IDSWT00034",-16.1545817,33.58865,123.3000030518,4.633,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","29",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:3e775a0f-6031-4361-927a-0ac575de90bc"
"07/15/2025","IDSW100154",-25.9242181,32.5466936,36.7999992371,180,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","21.3",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","Problemas de localização","uuid:3859bdce-16fe-4759-978e-85e4f8d4f116"
"07/15/2025","IDSW100155",-25.9362916,32.5282364,25.3000011444,164.4,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","21.3",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","Problemas com localizacao","uuid:13220563-c254-4fc2-8cb4-3600092541bf"
"07/15/2025","IDSW100156",-25.9179617,32.5382493,-11.8999996185,149.6,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","21.3",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","Problemas com a localização","uuid:82aae969-15ab-4b1c-9624-f3bd46040d04"
"07/15/2025","IDSW100157",-25.9179959,32.5382318,-11.8999996185,180,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","21.3",40,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","Problemas com a ligação","uuid:61b3c007-26b6-4f0f-8c45-799d3f379563"
"08/13/2025","IDSW100170",-25.9174604,32.5384141,-8.4,7.46,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","","","uuid:c10f0b4a-5381-43c2-9f10-0f35d647cc45"
"08/13/2025","IDSW100171",-25.9175376,32.538231,-3.5,5.28,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:d4089eed-860d-4108-87c1-58addb2ed3de"
"08/13/2025","IDSW100172",-25.9182906,32.5392201,-25.4,8.066,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:25559f81-c63c-4a6c-8f91-e87b6146109e"
"08/13/2025","IDSW100173",-25.9182333,32.5392017,-23.8,7.625,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:48648a1c-4674-4753-83b7-e648c4a13938"
"08/13/2025","IDSW100174",-25.9184917,32.5393385,-24.2,6.5,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a7ef2ddd-30f2-4731-9dbd-0f49d911374c"
"08/13/2025","IDSW100175",-25.9184764,32.5391242,-16.9,12.15,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:d13a119b-ba30-4146-9990-30221eb494af"
"08/13/2025","IDSW100176",-25.9185849,32.5390502,-34.8,6.65,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:912eccb5-8433-4a8d-ba53-82cfdf9eeb81"
"08/13/2025","IDSW100177",-25.9187159,32.5390085,-32.3,7,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","22",40,67,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:1aa8b14c-8480-4f37-9695-f57886feef9b"
"08/26/2025","IDSW100207",-25.9187202,32.5390617,35.7,4.95,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:e646d7b4-b1aa-4248-b7f6-6a7f7b44bab6"
"08/26/2025","IDSW100208",-25.9186614,32.5391368,35.2,4.7,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:36a263c4-99af-477e-b321-70cb7ccebd72"
"08/26/2025","IDSW100209",-25.9186608,32.5390732,33.8,4.72,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:137c9d7c-bc9d-4f74-ad7e-6b1292ee31ac"
"08/26/2025","IDSW100210",-25.9184348,32.5392383,28.7,4.16,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:102590b3-af68-43ec-844b-725fdb2e913c"
"08/26/2025","IDSW100211",-25.9184567,32.5393333,28.4,4.6,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:4dab564e-46fe-4f01-967f-0d3d2a0b56cd"
"08/26/2025","IDSW100212",-25.9185117,32.5393454,28.3,5,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:1a73a909-5e5f-46a6-8f61-6fcf0c74618c"
"08/26/2025","IDSW100213",-25.9176716,32.5381117,28.1,4.516,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:65360d45-2904-458b-9bed-36570f915bcd"
"08/26/2025","IDSW100214",-25.9177497,32.5381363,28.3,4.816,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:9f717d1a-a5be-4048-b942-c8507feae679"
"08/26/2025","IDSW100215",-25.9176407,32.5381405,28,4.74,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","23",40,64,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:66dfdbf3-d393-49fa-aad1-8af3de4cf1b4"
"08/05/2025","IDSW100180",-25.9187067,32.53903,26.8,4.3,"Maputo Cidade","khampfumo","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","29.9",8,51,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","","","","OSVALDO","","uuid:67de7fce-3559-4d7a-b435-51053e2728f7"
"08/05/2025","IDSW100181",-25.9184195,32.539294,36.6,7.85,"Maputo Cidade","khampfumo","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","28.3",8,47,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","OSVALDO","","uuid:3f785dae-cea8-43b5-b53d-ee018a8bc4c4"
"07/15/2025","IDSW100153",-25.9362901,32.5282355,25.3000011444,172.1,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","21.3",40,57,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:95464ab7-900f-45b7-870d-0ba456e96c54"
"08/27/2025","IDSW100217",-25.9841167,32.5919117,112.3,4.95,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","24",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:82e3970f-1d7c-47df-a7a7-8ab35a8a421a"
"08/27/2025","IDSW100218",-25.9839572,32.5920261,84.5,4.416,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","24",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:45ce524a-e7f9-4c30-b89b-a991e79abad2"
"08/27/2025","IDSW100219",-25.983902,32.5921356,82.5,3.957,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","24",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:711bade8-0413-4050-bda4-4345dfd9fbcb"
"08/27/2025","IDSW100216",-25.9650301,32.6022731,29.5,4.9,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","24",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:b25878d3-fd09-4eec-88e6-f52d8b0fa162"
"09/03/2025","IDSWT00035",-16.163625,33.59818,121.5999984741,4.983,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:9523e877-74d1-4aab-8984-a36e045f2b6f"
"09/03/2025","IDSWT00035",-16.16377,33.5982017,121.5999984741,4.5,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Grag_sample","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:508f98c7-5ffd-41bb-b24d-de9ca12d39ad"
"09/03/2025","IDSWT00036",-16.15786,33.59231,120,4.4,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:6500eaa9-d091-47ca-992e-110cba9d9fa0"
"09/03/2025","IDSWT00036",-16.1578367,33.5922483,120,2.9,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:57fac5bd-e36f-47d2-93a8-48f1e7945b2d"
"09/03/2025","IDSWT00037",-16.1558817,33.5904017,120.5999984741,4.96,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","Camacho Monteiro","","uuid:d60dec73-11be-41a7-8424-15ce3652ad63"
"09/03/2025","IDSWT00037",-16.1559433,33.590405,121.5999984741,4.983,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:6ebd235c-8349-4747-8578-5b3e06a3ddd2"
"09/03/2025","IDSWT00038",-16.1545339,33.588664,121.3000030518,4.683,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Moore_swab","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","","","","Camacho Monteiro","","uuid:829ec19e-8548-46d0-b89b-f39277a16c0d"
"09/03/2025","IDSWT00038",-16.1544883,33.58862,123.3000030518,3.3,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","27",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:a87ef909-98b0-4ea2-af2b-ede4767b2f14"
"09/02/2025","IDSW100220",-25.965082,32.6022932,24.7,4.9,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Torpidos","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:e27bd981-2666-43fa-b0b0-c8a297fd8427"
"09/02/2025","IDSW100221",-25.9650614,32.6023371,24.3,4.716,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Moore_swab","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:ce432f09-567b-425c-ab8e-d2ca0471d6b7"
"09/02/2025","IDSW100222",-25.9650981,32.602304,24.8,4.65,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:13999c08-6d6a-45df-a4c3-6644ca4c89fb"
"09/02/2025","IDSW100225",-25.983758,32.5919903,20.9,4.033,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:3896f322-e155-45dc-9689-5976b7b649df"
"09/02/2025","IDSW100224",-25.9837786,32.5919872,35.4,4.7,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:c845ac80-ad61-404b-b8fe-e2fd71e07b7b"
"09/02/2025","IDSW100223",-25.9837572,32.5919688,35.8,4.816,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","","","uuid:9bfb950f-2e13-4334-a62c-9a74aacfdcc1"
"09/02/2025","IDSW100227",-25.9187898,32.5390906,33,4.68,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","26",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:3ccfe3e4-ac23-48f2-80b4-3115109bbca2"
"09/02/2025","IDSW100228",-25.9187168,32.5391121,32.9,4.92,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:9c1210c7-e4eb-4255-9eb8-5343ef83d383"
"09/02/2025","IDSW100226",-25.9187511,32.5391156,32.8,5,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:a98c42d4-dba7-4bc7-b3c1-19bfd8238d5c"
"09/02/2025","IDSW100230",-25.9184684,32.5392838,32.8,4.916,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","24",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:e5329f29-c170-4530-9bab-4c060c0c5e7d"
"09/02/2025","IDSW100229",-25.9017867,32.6091717,58.5,4.9,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Nao","Nao","","INOCÊNCIO","","uuid:46f1e106-074d-4e3b-a69b-7d5727b3e4ae"
